89845	84911	0.8493
84461	23163	0.9354
552889	57578	0.8305
283450	22848	0.8338
23368	22980	0.863
25830	9118	0.8966
219749	126298	0.8507
283871	84866	0.8993
5354	4340	0.9636
90809	64112	0.7856
115950	9581	0.5648
84911	26470	0.8276
63891	10921	0.8741
171017	29110	0.7441
79734	10858	0.9454
6812	3187	0.5395
23158	10579	0.8723
80823	29110	0.774
7305	3988	0.5666
64210	57692	0.7418
55665	23080	0.8075
51761	51377	0.8346
27183	26155	0.9189
9450	3988	0.6181
126298	11273	0.8675
285172	56965	0.9014
171017	11022	0.7723
134111	27339	0.8453
171017	11083	0.9273
284161	57578	0.8202
84461	22849	0.7948
219749	64112	0.8937
196403	25999	0.87
79137	51761	0.8982
134111	27183	0.7799
27445	23025	0.8829
285172	65244	0.8901
57692	29110	0.7081
118813	90809	0.937
84866	22883	0.8731
338773	7305	0.8825
51761	51400	0.8795
57144	11127	0.7094
118813	26470	0.9181
221895	51412	0.8186
84461	10921	0.9269
348938	128218	0.9442
196403	3187	0.6201
23368	23057	0.9169
55228	23032	0.7922
171017	130026	0.7623
27183	23096	0.7769
79369	79137	0.8821
171017	79137	0.7725
285175	23025	0.8977
89845	84102	0.7477
285172	22908	0.8141
51761	10921	0.9229999999999999
2861	2705	0.9064
23400	22849	0.7806
118813	23248	0.8799
26470	23057	0.8947
219749	148808	0.8215
10059	3181	0.5989
22883	10579	0.8509
376267	80823	0.7698
376267	23057	0.9
6404	945	0.8712
89845	27183	0.8325
118442	7018	0.9283
283450	192683	0.7938
51807	11022	0.7184
84302	55228	0.8852
27339	23158	0.8373
65244	25799	0.9033
64210	23025	0.8397
285172	57476	0.9059
90809	25799	0.9056
219749	23261	0.9171
126298	25830	0.825
56965	23163	0.9191
118442	55314	0.8987
84911	57463	0.8718
148808	57144	0.828
51400	23368	0.8527
221895	23067	0.7378
130026	90809	0.8172
7368	4336	0.7973
126298	90809	0.9354
221895	57578	0.8562
89845	22849	0.6894
130026	22907	0.8292
219749	27183	0.7531
552889	11083	0.7046
414918	285172	0.8284
9862	9581	0.5263
376267	57476	0.9296
57578	23400	0.7301
118813	29978	0.6825
23163	22849	0.7312
7305	6035	0.6115
64837	23025	0.919
283871	23329	0.8816
25830	23761	0.723
126298	57463	0.8916
26470	23248	0.7892
285172	25799	0.8576
23096	23080	0.7397
64837	22883	0.9434
376267	23158	0.8305
80823	3187	0.5074
54438	25799	0.9152
414918	130026	0.8473
552889	64837	0.8073
79137	23368	0.88
22907	11273	0.892
23163	22980	0.8841
90809	29110	0.8129
51400	23057	0.9107
25830	22820	0.8056
25999	22908	0.7296
5354	2123	0.9761
376267	25999	0.9107
57144	25999	0.8386
80823	63891	0.8085
196403	51377	0.6593
85414	1267	0.9204
79369	51807	0.8875
55665	23400	0.7459
79369	23329	0.8804
414918	11083	0.7423
285172	23329	0.9337
57463	23067	0.8140000000000001
283450	115950	0.8258
284161	22859	0.7632
84102	64112	0.7854
6035	5337	0.9269
219749	23096	0.7392
23248	23163	0.8898
80823	23032	0.8663
7940	6035	0.6343
112937	57692	0.7824
149986	29978	0.7321
285175	80823	0.8507
51377	3187	0.5595
414918	126298	0.8723
84866	23080	0.7864
27165	25930	0.7671
118813	55665	0.9541
25930	22980	0.8067
414918	27445	0.8479
128218	55314	0.9402
285175	11140	0.7918
25799	22883	0.924
55665	22908	0.7089
79369	22907	0.8707
8295	3187	0.8026
3988	1267	0.7733
51400	22820	0.9129
84102	9581	0.7567
27445	23080	0.8864
552889	27339	0.884
283871	84911	0.857
65244	57578	0.8964
414918	55228	0.7170000000000001
126298	10579	0.8848
79137	57476	0.8838
85414	3988	0.8068
57578	11083	0.8049
27339	11140	0.8919
285175	84461	0.9204
414918	84911	0.858
148808	57476	0.8604
64210	27165	0.8974
23533	7305	0.9249
84102	63891	0.8036
54870	3181	0.6767
171017	22907	0.8529
348938	7018	0.9334
84866	64837	0.9187
115950	25999	0.8841
126298	51377	0.769
283450	23368	0.8627
134111	27445	0.7924
55665	23368	0.9454
137964	11140	0.8139
5168	2861	0.9677
64112	23261	0.8463
23248	23025	0.7803
115950	27339	0.8329
89845	84461	0.8813
55665	23761	0.9623
51400	25830	0.8723
64210	22980	0.8867
79137	23096	0.8471
84102	27445	0.8585
115950	10921	0.9184
23163	9581	0.5483
23446	7018	0.9306
283450	23163	0.937
285172	23261	0.9096
80823	26470	0.8282
57144	25830	0.731
23533	6850	0.9076
84302	84102	0.8689
126298	80823	0.8162
27165	22820	0.8043
126298	84102	0.8441
130026	23158	0.855
85414	7368	0.9133
51400	22908	0.7676
26155	23248	0.8499
89845	51400	0.7494
25999	9118	0.8428
8832	6035	0.6021
137964	3181	0.7784
89845	64755	0.8772
79369	64755	0.8624
23368	23032	0.8014
85414	7018	0.9433
84866	11273	0.7986
6850	1267	0.5723
54438	11022	0.8297
57144	51412	0.9225
134111	11022	0.8007
283450	89845	0.8878
23533	6916	0.9193
55966	2892	0.9163
284161	219749	0.9182
149603	112937	0.7232
118442	1267	0.9062
23446	4336	0.8019
54870	23158	0.8376
65244	22849	0.8883
285175	63891	0.9195
51400	23163	0.8439
283871	149986	0.9169
148808	22848	0.9079999999999999
54438	51400	0.8484
84911	22849	0.7789
65244	23080	0.8258
376267	23025	0.9322
11006	6035	0.6325
285172	22859	0.8434
51377	11022	0.8678
57144	23057	0.9321
149986	51377	0.8082
196403	57578	0.9129999999999999
221895	130026	0.8625
90809	27165	0.8876
79369	51400	0.8724
80823	23248	0.8169
115950	57463	0.852
84911	22883	0.8390000000000001
26470	23080	0.7908
84866	23163	0.8903
5337	5168	0.9594
84911	11140	0.7936
283450	64755	0.9009
23446	5168	0.9623
23329	10579	0.8889
25830	22849	0.8667
118442	4336	0.7212
285175	27339	0.8436
23261	10579	0.8424
55314	7018	0.9334
221895	115950	0.7901
57476	23096	0.9253
63891	22849	0.7582
221895	64210	0.8141
84102	22848	0.8533
126298	51412	0.8686
79369	57463	0.9006
112937	11022	0.7484
64837	23080	0.7727
134111	79137	0.8279
148808	64760	0.6784
57692	22848	0.8785
149986	149603	0.8143
9853	9118	0.7665
23329	23067	0.8079999999999999
137964	64755	0.8269
130026	26155	0.7958
54870	51807	0.8155
64755	27445	0.879
148808	130026	0.7721
283450	55665	0.8965
55228	23163	0.7242
23261	23096	0.7364
84911	25930	0.8031
23400	22907	0.7545
84102	23400	0.6779999999999999
376267	149603	0.7916
25999	23096	0.8597
57144	22848	0.8909999999999999
84911	11022	0.8503
11342	6850	0.607
2705	745	0.9367
126298	23368	0.9031
25830	11022	0.7506
219749	11140	0.7613
84911	64210	0.9052
414918	376267	0.8584
57692	10921	0.7993
283450	22849	0.74
51761	29978	0.7334
84302	57692	0.8958
285172	283871	0.8591
6035	945	0.5606
126298	51807	0.797
192683	80823	0.8321
219749	84102	0.9004
84461	27165	0.9198
126298	25999	0.9398
80762	51377	0.8647
137964	26470	0.7574
171017	23096	0.71
26470	22849	0.8397
285172	64210	0.8673
219749	22820	0.8379
552889	54870	0.8123
23248	23158	0.8256
84461	23096	0.9053
64210	29110	0.7537
149603	23057	0.8046
56965	25830	0.7439
55228	27339	0.8881
89845	64837	0.8571
10579	9118	0.7425
22883	22820	0.8429
56965	11083	0.8122
23329	22908	0.7699
27445	22883	0.8443
552889	3181	0.5496
137964	3187	0.8246
64760	10921	0.8123
85414	1436	0.528
11006	6404	0.8946
149603	54438	0.7894
80762	9581	0.9043
137964	89845	0.871
26155	9581	0.6273
284161	11022	0.8539
414918	22859	0.8898
51761	23067	0.7931
134111	64837	0.8899
63891	11083	0.8170000000000001
10762	3181	0.6056
90809	23400	0.7893
130026	84102	0.898
376267	84302	0.8408
112937	23158	0.79
128218	7368	0.9347
27339	23248	0.7961
51807	23096	0.8724
89845	64760	0.9256
196403	11140	0.8482
29978	9118	0.7585
51761	22859	0.8654
23158	22848	0.8911
128218	85414	0.9132
196403	64755	0.8947
65244	10579	0.8569
23761	11273	0.8464
51807	26470	0.784
54438	23158	0.8452
23329	22859	0.8636
23400	23368	0.7264
23248	3187	0.7516
54870	10579	0.8847
54438	23080	0.8058
8537	2123	0.8304
79137	25930	0.7733
171017	25799	0.8078
284161	80823	0.9262
54870	22820	0.8467
552889	130026	0.8158
23446	7368	0.9388
118813	57476	0.8824
26470	22848	0.902
54518	7940	0.9159999999999999
84302	22908	0.8555
65244	23761	0.8615
11006	8832	0.9318
196403	90809	0.8776
26470	11022	0.8652
54209	2123	0.6493
84866	79369	0.9114
25999	25830	0.8918
22907	10921	0.9059999999999999
11006	9450	0.9263
57144	22849	0.7961
90809	79137	0.9156
55665	25799	0.9195
219749	118813	0.8295
283871	27339	0.858
64210	3181	0.6511
79369	22859	0.9146
57692	11127	0.8574
79137	25830	0.8478
149603	51377	0.7290000000000001
23248	23032	0.8752
130026	22820	0.7535
57463	23761	0.8837
118813	57578	0.9218
283871	22883	0.917
10921	3181	0.5489
57698	55314	0.8855
26470	11127	0.8226
85414	972	0.57
149603	23400	0.8622
89845	80823	0.682
64760	22883	0.7961
80823	22980	0.7873
7018	5168	0.9559
23080	9581	0.8483
221895	51377	0.9027
64112	51377	0.8322
5168	4340	0.9687
11006	951	0.9336
11127	11083	0.6548
51400	22859	0.8337
64112	54870	0.7203
196403	134111	0.7786
84866	55665	0.9408
283871	65244	0.9111
284161	23761	0.7551
64760	23329	0.7133
130026	89845	0.7951
11273	3187	0.7858
89845	23329	0.7621
285172	9118	0.7861
84866	57692	0.8065
283871	23761	0.9
376267	284161	0.7541
134111	112937	0.7764
85414	8832	0.5523
126298	57578	0.9193
84461	64755	0.9289
84302	29978	0.7677
27445	23158	0.8977
100507050	55966	0.7401
285172	27183	0.7705
80762	55228	0.9352
27339	27183	0.8737
552889	29978	0.8501
27339	11273	0.7597
57698	4340	0.8717
7940	1436	0.9211
84911	80823	0.7919
552889	22848	0.8837
51807	23067	0.8331
376267	23163	0.8490000000000001
64112	22848	0.8829
196403	25799	0.8987
22907	9118	0.736
137964	27165	0.7696
149986	29110	0.7390000000000001
552889	23057	0.8984
55665	3181	0.5927
51761	22883	0.8699
27339	22908	0.7649
54870	29110	0.8081
65244	9581	0.6379
376267	196403	0.8861
221895	10579	0.8478
8537	2705	0.7953
23446	2123	0.9598
148808	80762	0.7032
55314	9450	0.6234
192683	22907	0.8495
348938	58476	0.78
112937	27339	0.7977
148808	90809	0.8321
283871	51761	0.8874
285175	51377	0.8147
112937	23761	0.8952
84102	29110	0.7981
285172	27445	0.9588
65244	22820	0.802
51761	11140	0.8115
149986	23761	0.9249
54438	23400	0.7334
90809	3181	0.6177
57463	23261	0.888
84102	57144	0.8234
57463	27445	0.8977
64837	10921	0.9425
56965	23761	0.9341
57463	23032	0.86
55314	5354	0.9673
27165	23057	0.9549
126298	54870	0.9013
192683	89845	0.7326
6850	972	0.9209
57578	56965	0.9234
23096	10579	0.8478
221895	84866	0.7997
118813	27445	0.8907
285175	22908	0.7429
26470	22859	0.8834
134111	57692	0.7534
64760	22859	0.8156
284161	171017	0.6577
6035	745	0.9298
376267	51412	0.8984
27339	23163	0.8596
338773	945	0.8723
219749	51761	0.9128
79369	23096	0.9159
57144	11022	0.7765
29110	23400	0.5859
130026	118813	0.8634
552889	51400	0.8919
57698	5354	0.9284
130026	79137	0.8037
134111	22820	0.7561
283871	23067	0.831
118813	54438	0.8569
57463	51807	0.8392
23067	22980	0.8129
285175	22849	0.8616
22883	22848	0.9265
51807	27339	0.7246
285172	27339	0.8263
284161	64210	0.7609
11083	3181	0.8033
137964	23032	0.7803
65244	29110	0.7696
8537	2861	0.7527
149986	80762	0.7212
9450	6404	0.8995
80823	57578	0.8377
8832	7940	0.8936
972	945	0.8955
171017	25930	0.9049
148808	63891	0.7972
338773	1436	0.9208
221895	22908	0.8504
54870	27183	0.8675
64760	22907	0.8911
84461	51400	0.8463
219749	9581	0.8220000000000001
221895	22859	0.7996
25999	10921	0.9383
118813	23032	0.8434
25999	23761	0.8711
25799	23096	0.8942
130026	27183	0.7157
149986	84911	0.8906
118813	51807	0.8447
84461	23368	0.9334
79137	23329	0.9049
128218	4336	0.8176
23057	22848	0.9405
23163	9118	0.7058
348938	6850	0.5187
283450	23057	0.875
414918	64755	0.8928
149986	27339	0.8764
22848	9118	0.8646
192683	23248	0.7485
84302	57578	0.8748
90809	9581	0.5722
51412	22849	0.7711
64210	25799	0.9002
112937	57463	0.8848
84866	25930	0.7926
63891	11273	0.8587
376267	10579	0.858
376267	23400	0.7448
80823	23096	0.7164
126298	25930	0.8535
7940	5337	0.6242
23261	9581	0.7982
23329	22883	0.8637
23761	22848	0.8507
376267	11273	0.754
84461	23329	0.8633
149603	134111	0.7927
57578	23080	0.8554
85414	6035	0.8951
285172	80823	0.8845
219749	23025	0.8173
57578	23057	0.9483
196403	3181	0.5485
65244	23032	0.866
148808	23057	0.8291
55228	29978	0.8345
376267	84102	0.7683
376267	89845	0.7714
285175	51412	0.9219
64837	25930	0.8221
23248	11140	0.7691
115950	23025	0.8695
57476	11022	0.8143
64112	23158	0.8042
57578	25830	0.7836
126298	79369	0.8662
90809	26470	0.9019
126298	11140	0.8827
552889	9581	0.8148
80762	11022	0.7106
118813	11140	0.8868
63891	11127	0.7409
192683	134111	0.9205
284161	23163	0.7797
22980	10921	0.875
84302	23400	0.8114
57578	25799	0.9184
55228	22980	0.8121
285172	57463	0.9037
285172	84461	0.8675
89845	23761	0.8763
54870	23368	0.8905
90809	27183	0.919
55665	25830	0.7508
64837	22859	0.9482
23400	23096	0.7015
84866	11083	0.779
22907	3181	0.6475
56965	11127	0.7118
192683	51807	0.802
51761	22820	0.8241
54870	23261	0.8254
64210	23057	0.8753
23368	22859	0.9195
51807	11273	0.7251
57578	27165	0.9632
57463	10579	0.8912
80762	22980	0.7321
54438	29110	0.7094
90809	89845	0.8946
84302	23096	0.7566
283871	149603	0.8177
64760	23761	0.8442
23067	11140	0.8109999999999999
221895	23761	0.8216
283871	80762	0.6574
65244	57144	0.8751
9450	1267	0.564
54438	25930	0.7421
55228	22883	0.7897
79369	64112	0.7713
23163	23080	0.7756
27183	11273	0.8344
148808	11022	0.8022
84302	23163	0.8472
84866	64112	0.7396
192683	23761	0.8322
57463	23080	0.8688
284161	65244	0.8211
25999	3187	0.5124
27339	25930	0.7547
112937	22820	0.7186
285172	57144	0.9304
84911	22859	0.8541
134111	27165	0.8334
149986	25799	0.9134
149986	23329	0.9035
149603	57476	0.7549
27445	23261	0.8659
221895	23032	0.9169
285175	23761	0.9137
171017	56965	0.8183
89845	23400	0.6759999999999999
54518	9450	0.9365
79137	29110	0.753
64755	22908	0.7377
89845	23057	0.7725
64112	27445	0.773
414918	137964	0.7115
8537	6850	0.5073
27339	23400	0.8722
149603	23261	0.7486
65244	23261	0.8445
54870	22849	0.7468
29978	11127	0.7784
65244	51412	0.8703
64210	3187	0.7139
118813	25930	0.8589
89845	22859	0.847
171017	26155	0.8267
57144	56965	0.9052
22907	22883	0.8843
23761	23261	0.84
63891	25930	0.8411
79137	64760	0.799
283450	130026	0.8265
134111	64755	0.7893
51377	22849	0.8349
55228	25830	0.8768
84102	79137	0.8051
64837	57144	0.8909
84302	11127	0.9255
27445	23761	0.902
192683	23163	0.8375
376267	25830	0.8586
414918	22907	0.8873
57476	25999	0.8942
130026	64837	0.8172
22883	3187	0.5103
283871	22859	0.9313
80823	54870	0.7843
54438	23025	0.9286
51761	11127	0.8857
57692	54870	0.7696
58476	55314	0.7895
54870	23761	0.9384
55665	29110	0.7263
130026	51412	0.8244
5168	3988	0.8425
57578	23248	0.9159
27165	11083	0.7552
348938	6035	0.9083
137964	51400	0.7386
51412	25999	0.8919
23158	9581	0.7416
79137	25999	0.9225
284161	64112	0.8746
148808	57578	0.8328
27183	23761	0.8566
149986	65244	0.905
29978	25799	0.6526
51807	11140	0.746
80823	11140	0.713
79137	57578	0.8877
64760	57463	0.7226
51761	23261	0.9109999999999999
283871	10579	0.8648
85414	58476	0.7448
89845	51761	0.802
27339	25830	0.8956
90809	26155	0.9333
338773	9450	0.9115
89845	26470	0.8268
57692	10579	0.8190000000000001
29110	25999	0.7364
284161	57476	0.7762
552889	22820	0.8487
112937	57578	0.9173
27183	22980	0.8916
137964	57476	0.7246
10921	9581	0.6376
126298	64112	0.7897
64837	55228	0.7676
51377	23080	0.8888
79137	22848	0.9109
284161	22907	0.7892
137964	23368	0.7637
64837	23400	0.8035
26155	11273	0.88
285175	27165	0.9503
171017	64210	0.8923
57144	54438	0.9005
90809	84102	0.8109
26155	25999	0.9055
414918	65244	0.8384
219749	23761	0.8187
115950	26470	0.8948
285175	55665	0.8923
51412	23067	0.8411
11273	11083	0.9317
149986	54438	0.9009999999999999
221895	80762	0.835
51761	11022	0.9082
63891	23761	0.9229999999999999
80762	51761	0.7643
126298	57692	0.7836
79137	23032	0.8417
54438	11083	0.7198
376267	22980	0.8003
65244	57692	0.7875
90809	23163	0.9433
57144	23025	0.8945
54209	6916	0.9301
115950	55228	0.7185
64755	23248	0.8923
89845	25999	0.8135
115950	80823	0.7341
196403	56965	0.9413
84461	23032	0.8103
58476	4340	0.8067
23032	11273	0.7398
4340	2123	0.9561
25830	23158	0.7795
414918	57476	0.9033
137964	22859	0.7559
55665	11022	0.8315
148808	9581	0.5838
192683	90809	0.8668
284161	63891	0.8059999999999999
90809	57692	0.7743
57144	23163	0.8215
57476	23329	0.9038
80762	23057	0.7825
221895	10921	0.8604
149986	118813	0.9133
64210	57144	0.8474
64210	23158	0.8125
84302	23067	0.7373
118813	84102	0.8276
22859	11022	0.8318
196403	57476	0.9216
283450	22908	0.7817
55665	3187	0.6676
84461	54870	0.9073
23158	23096	0.7298
57578	22859	0.907
51377	23248	0.7594
219749	64210	0.8099
29110	22849	0.7781
64837	54438	0.9434
134111	23032	0.7837
51761	23096	0.7927
80762	25999	0.7554
130026	57692	0.7894
196403	55228	0.693
55665	22980	0.9021
284161	84461	0.7708
221895	27183	0.7505
26155	22859	0.8909999999999999
3988	1436	0.5749
137964	57578	0.7717
51761	23329	0.9063
23368	22907	0.9112
25930	22848	0.6914
54209	6035	0.6369
51807	27445	0.8839
65244	11140	0.8502
6916	6404	0.9131
23368	3187	0.6006
27183	25930	0.8425
65244	22908	0.7561
126298	22848	0.9054
57578	25930	0.7951
219749	57692	0.8949
149603	90809	0.7929
134111	57578	0.8282
64760	10579	0.7721
22883	11127	0.7768
80762	26470	0.7283
414918	23057	0.871
23158	11273	0.7462
64112	51400	0.9125
196403	89845	0.8775
80823	22883	0.8095
192683	23158	0.8190000000000001
64112	56965	0.7569
27339	11022	0.8398
57692	25930	0.5820000000000001
63891	56965	0.9471
552889	29110	0.7957
25999	23400	0.8540000000000001
148808	84302	0.86
84866	57476	0.9105
57463	57144	0.8997
79137	25799	0.9065
57463	10921	0.8793
29110	25799	0.7057
130026	51807	0.7835
285175	23057	0.9713
130026	115950	0.7896
137964	22908	0.7721
23096	11022	0.7184
80762	27339	0.8243
23163	10921	0.8871
23329	23057	0.9466
284161	10579	0.8004
221895	79369	0.8017
